No.     Time        Source                Destination           Protocol Info
    114 0.002018    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=44890 Win=53951 Len=0 TSV=3229369707 TSER=3229369530
    115 0.002026    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=23170 Win=64087 Len=0 TSV=3229369541 TSER=3229369086
    116 0.002038    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=24618 Win=62639 Len=0 TSV=3229369557 TSER=3229369089
    117 0.002046    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=26066 Win=61191 Len=0 TSV=3229369569 TSER=3229369121
    118 0.002053    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=27514 Win=59743 Len=0 TSV=3229369574 TSER=3229369124
    119 0.002061    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=28962 Win=58295 Len=0 TSV=3229369584 TSER=3229369155
    120 0.002066    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=30410 Win=56847 Len=0 TSV=3229369592 TSER=3229369158
    121 0.002074    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=31858 Win=55399 Len=0 TSV=3229369603 TSER=3229369188
    122 0.002079    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=33306 Win=53951 Len=0 TSV=3229369608 TSER=3229369191
    123 0.002087    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=34754 Win=64087 Len=0 TSV=3229369621 TSER=3229369290
    124 0.002092    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=36202 Win=62639 Len=0 TSV=3229369625 TSER=3229369293
    125 0.002102    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=37650 Win=61191 Len=0 TSV=3229369633 TSER=3229369332
    126 0.002107    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=39098 Win=59743 Len=0 TSV=3229369638 TSER=3229369334
    127 0.002119    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=40546 Win=58295 Len=0 TSV=3229369689 TSER=3229369482
    128 0.002125    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=41994 Win=56847 Len=0 TSV=3229369695 TSER=3229369486
    129 0.002134    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=43442 Win=55399 Len=0 TSV=3229369702 TSER=3229369528
    130 0.002140    127.0.0.1             127.0.0.1             TCP      commplex-main > 59394 [ACK] Seq=2 Ack=44890 Win=53951 Len=0 TSV=3229369707 TSER=3229369530
    131 0.002212    127.0.0.1             127.0.0.1             TCP      59394 > commplex-main [ACK] Seq=44890 Ack=2 Win=65535 Len=1448 TSV=3229369930 TSER=3229369541
    132 0.002220    127.0.0.1             127.0.0.1             TCP      59394 > commplex-main [ACK] Seq=46338 Ack=2 Win=65535 Len=1448 TSV=3229369934 TSER=3229369541
    133 0.002228    127.0.0.1             127.0.0.1             TCP      59394 > commplex-main [ACK] Seq=44890 Ack=2 Win=65535 Len=1448 TSV=3229369930 TSER=3229369541
